year,class,round,session,gp_code,gp_name_ja,circuit,date,winner_id,status,note,source
2021,Moto2,9,RAC,NED,オランダTT,TT Circuit Assen,2021-06-27,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/NED/Moto2/RAC/Classification.pdf
2021,Moto2,10,RAC,STY,シュタイアーマルクGP,Red Bull Ring - Spielberg,2021-08-08,marco-bezzecchi,確認済,,https://resources.motogp.com/files/results/2021/STY/Moto2/RAC/Classification.pdf
2021,Moto2,11,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2021-08-15,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/AUT/Moto2/RAC/Classification.pdf
2021,Moto2,12,RAC,GBR,イギリスGP,Silverstone Circuit,2021-08-29,remy-gardner,確認済,,https://resources.motogp.com/files/results/2021/GBR/Moto2/RAC/Classification.pdf
2021,Moto2,13,RAC,ARA,アラゴンGP,MotorLand Aragón,2021-09-12,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/ARA/Moto2/RAC/Classification.pdf
2021,Moto2,14,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2021-09-19,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/RSM/Moto2/RAC/Classification.pdf
2021,Moto2,15,RAC,AME,アメリカズGP,Circuit Of The Americas,2021-10-03,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/AME/Moto2/RAC/Classification.pdf
2021,Moto2,16,RAC,EMI,エミリア・ロマーニャGP,Misano World Circuit Marco Simoncelli,2021-10-24,sam-lowes,確認済,,https://resources.motogp.com/files/results/2021/EMI/Moto2/RAC/Classification.pdf
2021,Moto2,17,RAC,ALR,アルガルヴェGP,Autódromo Internacional do Algarve,2021-11-07,remy-gardner,確認済,,https://resources.motogp.com/files/results/2021/ALR/Moto2/RAC/Classification.pdf
2021,Moto2,18,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2021-11-14,raul-fernandez,確認済,,https://resources.motogp.com/files/results/2021/VAL/Moto2/RAC/Classification.pdf
2021,Moto3,1,RAC,QAT,カタールGP,Lusail International Circuit,2021-03-28,jaume-masia,確認済,,https://resources.motogp.com/files/results/2021/QAT/Moto3/RAC/Classification.pdf
2021,Moto3,2,RAC,DOH,ドーハGP,Lusail International Circuit,2021-04-04,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/DOH/Moto3/RAC/Classification.pdf
2021,Moto3,3,RAC,POR,ポルトガルGP,Autódromo Internacional do Algarve,2021-04-18,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/POR/Moto3/RAC/Classification.pdf
2021,Moto3,4,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2021-05-02,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/SPA/Moto3/RAC/Classification.pdf
2021,Moto3,5,RAC,FRA,フランスGP,Le Mans,2021-05-16,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2021/FRA/Moto3/RAC/Classification.pdf
2021,Moto3,6,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2021-05-30,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2021/ITA/Moto3/RAC/Classification.pdf
2021,Moto3,7,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2021-06-06,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2021/CAT/Moto3/RAC/Classification.pdf
2021,Moto3,8,RAC,GER,ドイツGP,Sachsenring,2021-06-20,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/GER/Moto3/RAC/Classification.pdf
2021,Moto3,9,RAC,NED,オランダTT,TT Circuit Assen,2021-06-27,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2021/NED/Moto3/RAC/Classification.pdf
2021,Moto3,10,RAC,STY,シュタイアーマルクGP,Red Bull Ring - Spielberg,2021-08-08,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/STY/Moto3/RAC/Classification.pdf
2021,Moto3,11,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2021-08-15,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2021/AUT/Moto3/RAC/Classification.pdf
2021,Moto3,12,RAC,GBR,イギリスGP,Silverstone Circuit,2021-08-29,romano-fenati,確認済,,https://resources.motogp.com/files/results/2021/GBR/Moto3/RAC/Classification.pdf
2021,Moto3,13,RAC,ARA,アラゴンGP,MotorLand Aragón,2021-09-12,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2021/ARA/Moto3/RAC/Classification.pdf
2021,Moto3,14,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2021-09-19,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2021/RSM/Moto3/RAC/Classification.pdf
2021,Moto3,15,RAC,AME,アメリカズGP,Circuit Of The Americas,2021-10-03,izan-guevara,確認済,,https://resources.motogp.com/files/results/2021/AME/Moto3/RAC/Classification.pdf
2021,Moto3,16,RAC,EMI,エミリア・ロマーニャGP,Misano World Circuit Marco Simoncelli,2021-10-24,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2021/EMI/Moto3/RAC/Classification.pdf
2021,Moto3,17,RAC,ALR,アルガルヴェGP,Autódromo Internacional do Algarve,2021-11-07,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2021/ALR/Moto3/RAC/Classification.pdf
2021,Moto3,18,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2021-11-14,xavier-artigas,確認済,,https://resources.motogp.com/files/results/2021/VAL/Moto3/RAC/Classification.pdf
2021,MotoE,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2021-05-02,alessandro-zaccone,確認済,,https://resources.motogp.com/files/results/2021/SPA/MotoE/RAC/Classification.pdf
2021,MotoE,2,RAC,FRA,フランスGP,Le Mans,2021-05-16,eric-granado,確認済,,https://resources.motogp.com/files/results/2021/FRA/MotoE/RAC/Classification.pdf
2021,MotoE,3,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2021-06-06,miquel-pons,確認済,,https://resources.motogp.com/files/results/2021/CAT/MotoE/RAC/Classification.pdf
2021,MotoE,4,RAC,NED,オランダTT,TT Circuit Assen,2021-06-27,eric-granado,確認済,,https://resources.motogp.com/files/results/2021/NED/MotoE/RAC/Classification.pdf
2021,MotoE,5,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2021-08-15,lukas-tulovic,確認済,,https://resources.motogp.com/files/results/2021/AUT/MotoE/RAC/Classification.pdf
2021,MotoE,6,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2021-09-19,jordi-torres,確認済,,https://resources.motogp.com/files/results/2021/RSM/MotoE/RAC1/Classification.pdf
2021,MotoE,6,RAC2,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2021-09-19,matteo-ferrari,確認済,,https://resources.motogp.com/files/results/2021/RSM/MotoE/RAC2/Classification.pdf
2022,MotoGP,1,RAC,QAT,カタールGP,Lusail International Circuit,2022-03-06,enea-bastianini,確認済,,https://resources.motogp.com/files/results/2022/QAT/MotoGP/RAC/Classification.pdf
2022,MotoGP,2,RAC,INA,インドネシアGP,Pertamina Mandalika Circuit,2022-03-20,miguel-oliveira,確認済,,https://resources.motogp.com/files/results/2022/INA/MotoGP/RAC/Classification.pdf
2022,MotoGP,3,RAC,ARG,アルゼンチンGP,Termas de Río Hondo,2022-04-03,aleix-espargaro,確認済,,https://resources.motogp.com/files/results/2022/ARG/MotoGP/RAC/Classification.pdf
2022,MotoGP,4,RAC,AME,アメリカズGP,Circuit Of The Americas,2022-04-10,enea-bastianini,確認済,,https://resources.motogp.com/files/results/2022/AME/MotoGP/RAC/Classification.pdf
2022,MotoGP,5,RAC,POR,ポルトガルGP,Autódromo Internacional do Algarve,2022-04-24,fabio-quartararo,確認済,,https://resources.motogp.com/files/results/2022/POR/MotoGP/RAC/Classification.pdf
2022,MotoGP,6,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2022-05-01,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/SPA/MotoGP/RAC/Classification.pdf
2022,MotoGP,7,RAC,FRA,フランスGP,Le Mans,2022-05-15,enea-bastianini,確認済,,https://resources.motogp.com/files/results/2022/FRA/MotoGP/RAC/Classification.pdf
2022,MotoGP,8,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2022-05-29,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/ITA/MotoGP/RAC/Classification.pdf
2022,MotoGP,9,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2022-06-05,fabio-quartararo,確認済,,https://resources.motogp.com/files/results/2022/CAT/MotoGP/RAC/Classification.pdf
2022,MotoGP,10,RAC,GER,ドイツGP,Sachsenring,2022-06-19,fabio-quartararo,確認済,,https://resources.motogp.com/files/results/2022/GER/MotoGP/RAC/Classification.pdf
2022,MotoGP,11,RAC,NED,オランダTT,TT Circuit Assen,2022-06-26,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/NED/MotoGP/RAC/Classification.pdf
2022,MotoGP,12,RAC,GBR,イギリスGP,Silverstone Circuit,2022-08-07,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/GBR/MotoGP/RAC/Classification.pdf
2022,MotoGP,13,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2022-08-21,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/AUT/MotoGP/RAC/Classification.pdf
2022,MotoGP,14,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2022-09-04,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/RSM/MotoGP/RAC/Classification.pdf
2022,MotoGP,15,RAC,ARA,アラゴンGP,MotorLand Aragón,2022-09-18,enea-bastianini,確認済,,https://resources.motogp.com/files/results/2022/ARA/MotoGP/RAC/Classification.pdf
2022,MotoGP,16,RAC,JPN,日本GP,Mobility Resort Motegi,2022-09-25,jack-miller,確認済,,https://resources.motogp.com/files/results/2022/JPN/MotoGP/RAC/Classification.pdf
2022,MotoGP,17,RAC,THA,タイGP,Chang International Circuit,2022-10-02,miguel-oliveira,確認済,,https://resources.motogp.com/files/results/2022/THA/MotoGP/RAC/Classification.pdf
2022,MotoGP,18,RAC,AUS,オーストラリアGP,Phillip Island,2022-10-16,alex-rins,確認済,,https://resources.motogp.com/files/results/2022/AUS/MotoGP/RAC/Classification.pdf
2022,MotoGP,19,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2022-10-23,francesco-bagnaia,確認済,,https://resources.motogp.com/files/results/2022/MAL/MotoGP/RAC/Classification.pdf
2022,MotoGP,20,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2022-11-06,alex-rins,確認済,,https://resources.motogp.com/files/results/2022/VAL/MotoGP/RAC/Classification.pdf
2022,Moto2,1,RAC,QAT,カタールGP,Lusail International Circuit,2022-03-06,celestino-vietti,確認済,,https://resources.motogp.com/files/results/2022/QAT/Moto2/RAC/Classification.pdf
2022,Moto2,2,RAC,INA,インドネシアGP,Pertamina Mandalika Circuit,2022-03-20,somkiat-chantra,確認済,,https://resources.motogp.com/files/results/2022/INA/Moto2/RAC/Classification.pdf
2022,Moto2,3,RAC,ARG,アルゼンチンGP,Termas de Río Hondo,2022-04-03,celestino-vietti,確認済,,https://resources.motogp.com/files/results/2022/ARG/Moto2/RAC/Classification.pdf
2022,Moto2,4,RAC,AME,アメリカズGP,Circuit Of The Americas,2022-04-10,tony-arbolino,確認済,,https://resources.motogp.com/files/results/2022/AME/Moto2/RAC/Classification.pdf
2022,Moto2,5,RAC,POR,ポルトガルGP,Autódromo Internacional do Algarve,2022-04-24,joe-roberts,確認済,,https://resources.motogp.com/files/results/2022/POR/Moto2/RAC2/Classification.pdf
2022,Moto2,6,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2022-05-01,ai-ogura,確認済,,https://resources.motogp.com/files/results/2022/SPA/Moto2/RAC/Classification.pdf
2022,Moto2,7,RAC,FRA,フランスGP,Le Mans,2022-05-15,augusto-fernandez,確認済,,https://resources.motogp.com/files/results/2022/FRA/Moto2/RAC/Classification.pdf
2022,Moto2,8,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2022-05-29,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2022/ITA/Moto2/RAC/Classification.pdf
2022,Moto2,9,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2022-06-05,celestino-vietti,確認済,,https://resources.motogp.com/files/results/2022/CAT/Moto2/RAC/Classification.pdf
2022,Moto2,10,RAC,GER,ドイツGP,Sachsenring,2022-06-19,augusto-fernandez,確認済,,https://resources.motogp.com/files/results/2022/GER/Moto2/RAC/Classification.pdf
2022,Moto2,11,RAC,NED,オランダTT,TT Circuit Assen,2022-06-26,augusto-fernandez,確認済,,https://resources.motogp.com/files/results/2022/NED/Moto2/RAC/Classification.pdf
2022,Moto2,12,RAC,GBR,イギリスGP,Silverstone Circuit,2022-08-07,augusto-fernandez,確認済,,https://resources.motogp.com/files/results/2022/GBR/Moto2/RAC/Classification.pdf
2022,Moto2,13,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2022-08-21,ai-ogura,確認済,,https://resources.motogp.com/files/results/2022/AUT/Moto2/RAC/Classification.pdf
2022,Moto2,14,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2022-09-04,alonso-lopez,確認済,,https://resources.motogp.com/files/results/2022/RSM/Moto2/RAC/Classification.pdf
2022,Moto2,15,RAC,ARA,アラゴンGP,MotorLand Aragón,2022-09-18,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2022/ARA/Moto2/RAC/Classification.pdf
2022,Moto2,16,RAC,JPN,日本GP,Mobility Resort Motegi,2022-09-25,ai-ogura,確認済,,https://resources.motogp.com/files/results/2022/JPN/Moto2/RAC/Classification.pdf
2022,Moto2,17,RAC,THA,タイGP,Chang International Circuit,2022-10-02,tony-arbolino,確認済,レース距離不足のためハーフポイント,https://resources.motogp.com/files/results/2022/THA/Moto2/RAC/Classification.pdf
2022,Moto2,18,RAC,AUS,オーストラリアGP,Phillip Island,2022-10-16,alonso-lopez,確認済,,https://resources.motogp.com/files/results/2022/AUS/Moto2/RAC/Classification.pdf
2022,Moto2,19,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2022-10-23,tony-arbolino,確認済,,https://resources.motogp.com/files/results/2022/MAL/Moto2/RAC/Classification.pdf
2022,Moto2,20,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2022-11-06,pedro-acosta,確認済,,https://resources.motogp.com/files/results/2022/VAL/Moto2/RAC/Classification.pdf
2022,Moto3,1,RAC,QAT,カタールGP,Lusail International Circuit,2022-03-06,andrea-migno,確認済,,https://resources.motogp.com/files/results/2022/QAT/Moto3/RAC/Classification.pdf
2022,Moto3,2,RAC,INA,インドネシアGP,Pertamina Mandalika Circuit,2022-03-20,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2022/INA/Moto3/RAC/Classification.pdf
2022,Moto3,3,RAC,ARG,アルゼンチンGP,Termas de Río Hondo,2022-04-03,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2022/ARG/Moto3/RAC/Classification.pdf
2022,Moto3,4,RAC,AME,アメリカズGP,Circuit Of The Americas,2022-04-10,jaume-masia,確認済,,https://resources.motogp.com/files/results/2022/AME/Moto3/RAC/Classification.pdf
2022,Moto3,5,RAC,POR,ポルトガルGP,Autódromo Internacional do Algarve,2022-04-24,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2022/POR/Moto3/RAC/Classification.pdf
2022,Moto3,6,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2022-05-01,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/SPA/Moto3/RAC/Classification.pdf
2022,Moto3,7,RAC,FRA,フランスGP,Le Mans,2022-05-15,jaume-masia,確認済,,https://resources.motogp.com/files/results/2022/FRA/Moto3/RAC/Classification.pdf
2022,Moto3,8,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2022-05-29,sergio-garcia,確認済,,https://resources.motogp.com/files/results/2022/ITA/Moto3/RAC/Classification.pdf
2022,Moto3,9,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2022-06-05,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/CAT/Moto3/RAC/Classification.pdf
2022,Moto3,10,RAC,GER,ドイツGP,Sachsenring,2022-06-19,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/GER/Moto3/RAC/Classification.pdf
2022,Moto3,11,RAC,NED,オランダTT,TT Circuit Assen,2022-06-26,ayumu-sasaki,確認済,,https://resources.motogp.com/files/results/2022/NED/Moto3/RAC/Classification.pdf
2022,Moto3,12,RAC,GBR,イギリスGP,Silverstone Circuit,2022-08-07,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2022/GBR/Moto3/RAC/Classification.pdf
2022,Moto3,13,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2022-08-21,ayumu-sasaki,確認済,,https://resources.motogp.com/files/results/2022/AUT/Moto3/RAC/Classification.pdf
2022,Moto3,14,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,2022-09-04,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2022/RSM/Moto3/RAC/Classification.pdf
2022,Moto3,15,RAC,ARA,アラゴンGP,MotorLand Aragón,2022-09-18,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/ARA/Moto3/RAC/Classification.pdf
2022,Moto3,16,RAC,JPN,日本GP,Mobility Resort Motegi,2022-09-25,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/JPN/Moto3/RAC/Classification.pdf
2022,Moto3,17,RAC,THA,タイGP,Chang International Circuit,2022-10-02,dennis-foggia,確認済,,https://resources.motogp.com/files/results/2022/THA/Moto3/RAC/Classification.pdf
2022,Moto3,18,RAC,AUS,オーストラリアGP,Phillip Island,2022-10-16,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/AUS/Moto3/RAC/Classification.pdf
2022,Moto3,19,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2022-10-23,john-mcphee,確認済,,https://resources.motogp.com/files/results/2022/MAL/Moto3/RAC/Classification.pdf
2022,Moto3,20,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2022-11-06,izan-guevara,確認済,,https://resources.motogp.com/files/results/2022/VAL/Moto3/RAC/Classification.pdf
2022,MotoE,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2022-05-01,eric-granado,確認済,,https://resources.motogp.com/files/results/2022/SPA/MotoE/RAC1/Classification.pdf
2022,MotoE,1,RAC2,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2022-05-01,eric-granado,確認済,,https://resources.motogp.com/files/results/2022/SPA/MotoE/RAC2/Classification.pdf
2022,MotoE,2,RAC,FRA,フランスGP,Le Mans,2022-05-15,mattia-casadei,確認済,,https://resources.motogp.com/files/results/2022/FRA/MotoE/RAC1/Classification.pdf
2022,MotoE,2,RAC2,FRA,フランスGP,Le Mans,2022-05-15,dominique-aegerter,確認済,,https://resources.motogp.com/files/results/2022/FRA/MotoE/RAC2/Classification.pdf
2022,MotoE,3,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2022-05-29,dominique-aegerter,確認済,,https://resources.motogp.com/files/results/2022/ITA/MotoE/RAC1/Classification.pdf
2022,MotoE,3,RAC2,ITA,イタリアGP,Autodromo Internazionale del Mugello,2022-05-29,matteo-ferrari,確認済,,https://resources.motogp.com/files/results/2022/ITA/MotoE/RAC2/Classification.pdf
2022,MotoE,4,RAC,NED,オランダTT,TT Circuit Assen,2022-06-26,dominique-aegerter,確認済,,https://resources.motogp.com/files/results/2022/NED/MotoE/RAC1/Classification.pdf
2022,MotoE,4,RAC2,NED,オランダTT,TT Circuit Assen,2022-06-26,eric-granado,確認済,レース距離不足のためハーフポイント,https://resources.motogp.com/files/results/2022/NED/MotoE/RAC2/Classification.pdf
2022,MotoE,5,RAC,AUT,オーストリアGP,Red Bull Ring - Spielberg,2022-08-21,eric-granado,確認済,,https://resources.motogp.com/files/results/2022/AUT/MotoE/RAC1/Classification.pdf
2022,MotoE,5,RAC2,AUT,オーストリアGP,Red Bull Ring - Spielberg,2022-08-21,eric-granado,確認済,,https://resources.motogp.com/files/results/2022/AUT/MotoE/RAC2/Classification.pdf
