id,name_ja,name_en,nationality,birth_year,birth_date,birthplace,profile,status,api_id
stan-brassley,スタン・ブラスリー,Stan Brassley,米国,,,,,記憶,
robert-knott,ロバート・ノット,Robert Knott,米国,,,,,記憶,
bill-wetzel,ビル・ウェッツェル,Bill Wetzel,ニュージーランド,,,,,記憶,
brian-carr,ブライアン・カー,Brian Carr,英国,,,,,記憶,
brian-dennis,ブライアン・デニス,Brian Dennis,英国,,,,,記憶,
alan-dugdale,アラン・ダグデール,Alan Dugdale,英国,,,,,記憶,
anthony-fisher,アンソニー・フィッシャー,Anthony Fisher,英国,,,,,記憶,
jack-gow,ジャック・ガウ,Jack Gow,英国,,,,,記憶,
don-haddow,ドン・ハドウ,Don Haddow,カナダ,,,,,記憶,
alan-harris,アラン・ハリス,Alan Harris,,,,,,記憶,
peter-preston,ピーター・プレストン,Peter Preston,英国,,,,,記憶,
johnnie-rae,ジョニー・レイ,Johnnie Rae,英国,,,,,記憶,
frank-reynolds,フランク・レイノルズ,Frank Reynolds,英国,,,,,記憶,
jack-simpson,ジャック・シンプソン,Jack Simpson,英国,,,,,記憶,
tom-walker,トム・ウォーカー,Tom Walker,英国,,,,,記憶,
john-somers,ジョン・ソマーズ,John Somers,アイルランド,,,,,記憶,
dennis-ainsworth,デニス・エインズワース,Dennis Ainsworth,英国,,,,,記憶,
juri-randla,ユリ・ランドラ,Jüri Randla,,,,,,記憶,
roy-robinson,ロイ・ロビンソン,Roy Robinson,英国,,,,,記憶,
william-sharp,ウィリアム・シャープ,William Sharp,米国,,,,,記憶,
vagn-stevnhoved,ヴァウン・ステウンホヴェズ,Vagn Stevnhoved,,,,,,記憶,
gyorgy-kurucz,ジェルジ・クルツ,György Kurucz,ハンガリー,,,,,記憶,
philippe-canoui,フィリップ・カヌイ,Philippe Canoui,フランス,,,,,記憶,
veikko-sulasaari,ヴェイッコ・スラサーリ,Veikko Sulasaari,フィンランド,,,,,記憶,
ernst-weiss,エルンスト・ヴァイス,Ernst Weiss,スイス,,,,,記憶,
billy-andersson,ビリー・アンデション,Billy Andersson,スウェーデン,,,,,記憶,
hannu-kuparinen,ハンヌ・クパリネン,Hannu Kuparinen,フィンランド,,,,,記憶,
tauno-nurmi,タウノ・ヌルミ,Tauno Nurmi,フィンランド,,,,,記憶,
antero-ventoniemi,アンテロ・ヴェントニエミ,Antero Ventoniemi,フィンランド,,,,,記憶,
endel-kiisa,エンデル・キーサ,Endel Kiisa,,,,,,記憶,
othmar-drixl,オトマール・ドリクスル,Othmar Drixl,スイス,,,,,記憶,
alberto-picca,アルベルト・ピッカ,Alberto Picca,イタリア,,,,,記憶,
antonio-de-simone,アントニオ・デ・シモーネ,Antonio de Simone,イタリア,,,,,記憶,
pietro-mencaglia,ピエトロ・メンカーリャ,Pietro Mencaglia,イタリア,,,,,記憶,
angelo-tenconi,アンジェロ・テンコーニ,Angelo Tenconi,イタリア,,,,,記憶,
f-villavelran,F・ビジャベルラン,F. Villavelran,アルゼンチン,,,,,記憶,3e9d8568-8375-45cb-bf62-5fae23f01e90
j-acosta,J・アコスタ,J. Acosta,ウルグアイ,,,,,記憶,ea094357-8a7c-4bed-b265-6b52064da448
hiroshi-hasegawa,ハセガワ・ヒロシ,Hiroshi Hasegawa,日本,,,,,記憶,16aa85a6-d147-4267-b00d-3594ccf03769
john-kidson,ジョン・キッドソン,John Kidson,英国,,,,,記憶,f4c6f16e-08bb-4f50-95a4-5669b71bb414
yoshikazu-sunako,砂子義一,Yoshikazu Sunako,日本,,,,,記憶,c34cdcfb-f872-45d9-b9c2-302f4f9bc294
isamu-kasuya,カスヤ・イサム,Isamu Kasuya,日本,,,,,記憶,ee08c976-9925-4b84-b222-a7e98cc922a9
p-g-inchley,P.G.・インチリー,P.G. Inchley,英国,,,,,記憶,39da2178-449c-4341-a72e-92fd2f56db60
jean-pierre-beltoise,ジャン＝ピエール・ベルトワーズ,Jean Pierre Beltoise,フランス,,,,,記憶,7bb1201a-b282-45c0-828b-21513913d567
alberto-gomez,アルベルト・ゴメス,Alberto Gomez,アルゼンチン,,,,,記憶,8e9d8761-755b-4bda-a801-08444bfd3030
horacio-maffia,オラシオ・マフィア,Horacio Maffia,アルゼンチン,,,,,記憶,16a2a7ff-70a6-4a02-a056-173a986f5961
kuniomi-magamatsu,マガマツ・クニオミ,Kuniomi Magamatsu,日本,,,,,記憶,b8a73997-1670-4811-bed5-b2084b5776a3
pavel-stavicek,パヴェル・スタヴィチェク,Pavel Stavicek,,,,,,記憶,47435d2b-25d3-406b-bef5-90b298d7fd04
cesar-gracia,セサル・グラシア,Cesar Gracia,,,,,,記憶,e53e4133-3788-47b6-8feb-9b5d6ee6c2d3
ian-plumridge,イアン・プラムリッジ,Ian Plumridge,,,,,,記憶,9bfc683e-9a88-4c11-82e2-3e15689fa3a6
raoul-kissling,ラウール・キスリング,Raoul Kissling,アルゼンチン,,,,,記憶,1ebea922-6e69-47bd-92aa-70e40fecb7e3
karaber-samardjian,カラベル・サマルジャン,Karaber Samardjian,,,,,,記憶,2855c74c-3f67-4158-b1f6-a4ca0238bcba
gaston-biscia,ガストン・ビシア,Gaston Biscia,,,,,,記憶,e5b8bf94-050c-4b87-a577-53b283b31376
buddy-parriott,バディ・パリオット,Buddy Parriott,米国,,,,,記憶,80d3fec2-c34b-48c8-a33c-96d795d3d3ec
eriff-jenkins,エリフ・ジェンキンス,Eriff Jenkins,英国,,,,,記憶,a88fab7e-11e4-40fb-b395-b94596f5b1e6
aart-van-kooij,アールト・ファン・コーイ,Aart Van Kooij,オランダ,,,,,記憶,
alan-hunter,アラン・ハンター,Alan Hunter,英国,,,,,記憶,
r-creith,R・クリース,R. Creith,アイルランド,,,,,記憶,a63c63e1-d3c7-45f5-9319-0a6ffbe7e9c6
chris-conn,クリス・コン,Chris Conn,英国,,,,,記憶,62cc9444-80cb-4552-81a9-f08cbdc14770
jouko-ryhanen,ヨウコ・リュハネン,Jouko Ryhänen,フィンランド,,,,,記憶,ca47e074-fd84-45d5-802d-b61c7cc8aa10
thomas-gill,トーマス・ギル,Thomas Gill,豪州,,,,,記憶,
agne-carlsson,アグネ・カールソン,Agne Carlsson,スウェーデン,,,,,記憶,
teuvo-laakso,テウヴォ・ラークソ,Teuvo Laakso,フィンランド,,,,,記憶,
ron-grant,ロン・グラント,Ron Grant,米国,,,,,記憶,0aa15d7e-02ce-4033-8f56-76fa2862439b
george-rockett,ジョージ・ロケット,George Rockett,米国,,,,,記憶,74a19128-7b18-4e13-bcf0-351b3a66da36
floyd-brown,フロイド・ブラウン,Floyd Brown,米国,,,,,記憶,2e08f8f5-a714-4236-a105-4174dbcca630
bruce-beale,ブルース・ビール,Bruce Beale,,,,,,記憶,4310ae51-e423-4863-b8dd-ac8f534bbc83
chris-vincent,クリス・ヴィンセント,Chris Vincent,英国,,,,,記憶,ba2d3eaf-546c-4d2f-bffb-c5171eafea6e
arthur-fegbli,アルトゥール・フェグブリ,Arthur Fegbli,スイス,,,,,記憶,1fc85ac9-495b-4751-8333-a040a55fd16a
kevin-webster,ケヴィン・ウェブスター,Kevin Webster,英国,,,,,記憶,5769f51f-1fbe-4155-b9b9-646e724880f7
richard-thomas,リチャード・トーマス,Richard Thomas,ドイツ,,,,,記憶,18823bee-c131-4992-9fb3-7e539f825ed9
heinz-rosner,ハインツ・ロスナー,Heinz Rosner,ドイツ,,,,,記憶,60108126-7ba2-41c1-b94e-2e4deaba67df
dieter-krumpholz,ディーター・クルンプホルツ,Dieter Krumpholz,ドイツ,,,,,記憶,5c0aef25-6dfd-4c84-807a-c12ee919ce5f
yoshimi-katayama,片山義美,Yoshimi Katayama,日本,,,,,記憶,029dae96-502a-40a7-8379-aa44514b90e2
k-matsushima,マツシマ・K,K. Matsushima,日本,,,,,記憶,b0e402a1-9360-4b32-89a4-f343f2fd296a
akihiko-motohashi,本橋明泰,Akihiko Motohashi,日本,,,,,記憶,706ecd52-806d-435c-aae8-d0d00f54f483
p-kiisa,P・キーサ,P. Kiisa,ロシア,,,,,記憶,dcc61eeb-87c9-44d6-9b23-3b809a233ba1
morisuka-yamashita,ヤマシタ・モリスケ,Morisuka Yamashita,日本,,,,,記憶,d7303cc8-5f3f-4259-a90d-cfb9600993d4
jim-pink,ジム・ピンク,Jim Pink,,,,,,記憶,88f0787e-5e7e-42f1-a743-2f87d21cc365
charlie-mates,チャーリー・メイツ,Charlie Mates,,,,,,記憶,a7f222bc-a1a2-445d-802f-e1ea45a8a040
albert-beirle,アルベルト・バイアレ,Albert Beirle,ドイツ,,,,,記憶,3fb4ff4f-2364-40de-a380-cc4877f8c61b
ray-beaumont,レイ・ボーモント,Ray Beaumont,カナダ,,,,,記憶,458569d9-21a9-42ef-a42f-7338e0305c11
ken-king,ケン・キング,Ken King,カナダ,,,,,記憶,d95530f6-4bab-4028-8a7e-c3b75aa8033d
ed-labelle,エド・ラベル,Ed Labelle,米国,,,,,記憶,721568a7-594b-4bbc-a2bd-3183a5498c11
d-loyd,D・ロイド,D. Loyd,カナダ,,,,,記憶,1b239b46-ebbe-4234-930c-cc0a304885c3
john-cooper,ジョン・クーパー,John Cooper,英国,,,,,記憶,29cee90a-7b76-4d6f-90fd-a135430e9fc9
stuart-graham,スチュアート・グラハム,Stuart Graham,英国,,,,,記憶,dd30d0eb-e739-4b5e-a6d4-59a356997dba
jan-hennek,ヤン・ヘンネク,Jan Hennek,ポーランド,,,,,記憶,
maurice-hawtorne,モーリス・ホーソーン,Maurice Hawtorne,英国,,,,,記憶,
abbey-de-kock,アビー・デ・コック,Abbey de Kock,,,,,,記憶,
ian-mcgregor,イアン・マクレガー,Ian McGregor,,,,,,記憶,760a2e88-0bcd-42ee-a64f-337c01689d14
ron-wilson,ロン・ウィルソン,Ron Wilson,英国,,,,,記憶,
davy-crawford,デイヴィー・クロフォード,Davy Crawford,,,,,,記憶,
jack-saunders,ジャック・ソーンダース,Jack Saunders,豪州,,,,,記憶,
malcom-stanton,マルコム・スタントン,Malcom Stanton,豪州,,,,,記憶,4d00a81d-f00a-47b7-aefa-26fc59d88a2c
griff-jenkins,グリフ・ジェンキンス,Griff Jenkins,英国,,,,,記憶,
robert-haldane,ロバート・ホールデン,Robert Haldane,ニュージーランド,,,,,記憶,
john-buckner,ジョン・バックナー,John Buckner,米国,,,,,記憶,8d8f6cf9-ef7d-4690-86e5-ca955ae00e52
ramon-torras,ラモン・トラス,Ramon Torras,スペイン,,,,,記憶,78e88427-e359-48c3-b1ff-77ebc6cd3990
kevin-cass,ケヴィン・キャス,Kevin Cass,豪州,,,,,記憶,618eee1a-e4ed-4693-a0c9-9d8d9a22198c
jean-claude-guenard,ジャン＝クロード・グナール,Jean Claude Guenard,フランス,,,,,記憶,ffac7b88-c62f-47de-8afa-c978fe720012
alain-barbaroux,アラン・バルバルー,Alain Barbaroux,フランス,,,,,記憶,c5d2feed-6e89-4bb2-8b34-1e03c15ddbc6
don-williams,ドン・ウィリアムズ,Don Williams,英国,,,,,記憶,73686287-abae-483c-af1a-70cfba78bff4
rick-schell,リック・シェル,Rick Schell,米国,,,,,記憶,ce8fe158-0562-4459-ab5e-68700a4a5ddb
joe-tate,ジョー・テイト,Joe Tate,米国,,,,,記憶,efe11d03-59b3-4c81-aeb0-e5f00e6c46b1
bill-ivy,ビル・アイビー,Bill Ivy,英国,,,,,記憶,23acfdc5-39aa-4041-9643-531a88efa52f
franziseh-bocek,フランチシェク・ボチェク,Franziseh Bocek,,,,,,記憶,77a7564f-d91d-4551-aaf3-a23b7b7ff0fd
i-yamashita,ヤマシタ・I,I. Yamashita,日本,,,,,記憶,04738d1a-f1f5-414a-8389-ab4215aa5fc1
les-griffiths,レス・グリフィス,Les Griffiths,,,,,,記憶,4c11937f-bb41-447d-a9fc-d0b426b8efcc
a-itoh,イトウ・A,A. Itoh,日本,,,,,記憶,ebe2aeee-c39a-40e7-8d1d-13ccc923310d
leonard-atlee,レナード・アトリー,Leonard Atlee,豪州,,,,,記憶,65dd7808-812b-43dd-9fa2-c689fc8a4923
jeff-mawby,ジェフ・モービー,Jeff Mawby,英国,,,,,記憶,b797c90c-22a0-4b7d-b8bb-1222599e79a2
david-lloyd,デヴィッド・ロイド,David Lloyd,カナダ,,,,,記憶,28d08f9b-356c-414c-96ac-b220e683b707
stuart-morin,スチュアート・モリン,Stuart Morin,カナダ,,,,,記憶,
john-blanchard,ジョン・ブランチャード,John Blanchard,英国,,,,,記憶,1dba4352-8076-4524-9014-e081ba9fb8aa
neville-landrebe,ネヴィル・ランドレーブ,Neville Landrebe,ニュージーランド,,,,,記憶,
steve-jolly,スティーヴ・ジョリー,Steve Jolly,英国,,,,,記憶,0f75dd09-8c66-4896-980c-02462f2212a9
peter-darvill,ピーター・ダーヴィル,Peter Darvill,英国,,,,,記憶,3181a12f-295b-41c2-a831-77c9792d1059
dave-duncan,デイヴ・ダンカン,Dave Duncan,英国,,,,,記憶,
byron-black,バイロン・ブラック,Byron Black,米国,,,,,記憶,4610b352-e68e-42da-a943-8bf1d943ba7f
les-kempster,レス・ケンプスター,Les Kempster,英国,,,,,記憶,
harry-reynolds,ハリー・レイノルズ,Harry Reynolds,英国,,,,,記憶,
dennis-gallagher,デニス・ギャラガー,Dennis Gallagher,英国,,,,,記憶,
tom-gill,トム・ギル,Tom Gill,豪州,,,,,記憶,
ray-breingan,レイ・ブレインガン,Ray Breingan,ニュージーランド,,,,,記憶,
terry-grotefeld,テリー・グロートフェルド,Terry Grotefeld,,,,,,記憶,c3ee83c1-50f1-485f-97b1-d5ece4db88fb
roy-boughey,ロイ・ボーイー,Roy Boughey,英国,,,,,記憶,6c6ba854-023b-44f7-83db-04c2190f5e9d
yasuharu-yuzawa,ユザワ・ヤスハル,Yasuharu Yuzawa,日本,,,,,記憶,51615e84-e4e4-4586-abf9-f589b4a7440e
k-muromachi,ムロマチ・K,K. Muromachi,日本,,,,,記憶,70eac184-8ecd-4e94-97a8-8a4c8b831efa
oswald-dittrich,オスヴァルト・ディトリッヒ,Oswald Dittrich,,,,,,記憶,90873981-3387-4b45-a0c1-edc2136f85a7
l-roth,L・ロート,L. Roth,,,,,,記憶,8a86e274-41ce-469f-98b3-f22dd0e45e79
oliver-howe,オリバー・ハウ,Oliver Howe,カナダ,,,,,記憶,
andrea-georgeades,アンドレア・ジョージアデス,Andrea Georgeades,カナダ,,,,,記憶,981879ba-149c-446d-88aa-2cf193d830be
carlos-giro,カルロス・ヒロ,Carlos Giro,スペイン,,,,,記憶,a9facb28-6dc6-4d33-b87e-e0afd9c92f81
f-camillieri,F・カミッレーリ,F. Camillieri,米国,,,,,記憶,78e213b5-e244-4429-a60d-4b551c03b925
jyun-hamano,ハマノ・ジュン,Jyun Hamano,日本,,,,,記憶,18163c1a-a2ef-412c-a37c-b8fb25e33cbc
herbert-denzler,ヘルベルト・デンツラー,Herbert Denzler,スイス,,,,,記憶,38c6d774-ec54-46fa-ad4b-c2b431ec13d6
jean-louis-vergnais,ジャン＝ルイ・ヴェルニェ,Jean Louis Vergnais,フランス,,,,,記憶,96a65e27-1cf6-4111-aa36-1d69df2b9f04
giovanni-burlando,ジョヴァンニ・ブルランド,Giovanni Burlando,イタリア,,,,,記憶,03a3041a-73b0-43d1-bef5-4a77a6f161c2
tim-coopey,ティム・クーピー,Tim Coopey,カナダ,,,,,記憶,
robert-lusk,ロバート・ラスク,Robert Lusk,米国,,,,,記憶,f771728f-7175-4bd0-aed9-0ddd79473a5b
rex-butcher,レックス・ブッチャー,Rex Butcher,英国,,,,,記憶,dd8e6f02-6965-46ae-b6b7-3d97cee47ca4
s-mimuro,ミムロ・S,S. Mimuro,,,,,,記憶,9fcf1df0-d917-485b-a000-493c3951ee1e
rudolf-schmalzle,ルドルフ・シュメルツレ,Rudolf Schmälzle,,,,,,記憶,0499a4d4-913f-4666-a8ca-eb34eeccafb6
wolfgang-reinhard,ヴォルフガング・ラインハルト,Wolfgang Reinhard,,,,,,記憶,031ff19a-e5ff-4dab-bbfe-3c65dcec63e5
paul-lodewijkx,パウル・ローデワイクス,Paul Lodewijkx,オランダ,,,,,記憶,9ad479a2-6c19-4345-a3dd-943d0d5acd8c
m-akamatsu,アカマツ・M,M. Akamatsu,日本,,,,,記憶,b0537bfc-8bed-4990-a5b7-98e3a95195e7
brian-ball,ブライアン・ボール,Brian Ball,英国,,,,,記憶,b262a494-85d9-4636-b2be-d8fa6f5be297
bernard-lund,バーナード・ランド,Bernard Lund,英国,,,,,記憶,01093db7-8f6f-4cb0-a507-622e50597fe5
theo-louwes,テオ・ラウエス,Theo Louwes,オランダ,,,,,記憶,
bert-oosterhuis,ベルト・オーステルハウス,Bert Oosterhuis,オランダ,,,,,記憶,
errol-cowan,エロール・コーワン,Errol Cowan,,,,,,記憶,
john-burgess,ジョン・バージェス,John Burgess,英国,,,,,記憶,
wolfgang-stropek,ヴォルフガング・シュトローペク,Wolfgang Stropek,オーストリア,,,,,記憶,58b179d5-bfeb-4014-b24c-d6cadd5c5fd8
o-hansen,O・ハンセン,O. Hansen,フィンランド,,,,,記憶,ad6d564c-16b6-424b-ba23-422b3a74832c
ralf-engelhardt,ラルフ・エンゲルハルト,Ralf Engelhardt,ドイツ,,,,,記憶,
jack-lindh,ジャック・リンド,Jack Lindh,スウェーデン,,,,,記憶,
barry-scully,バリー・スカリー,Barry Scully,英国,,,,,記憶,48f885d2-6018-4037-bb5a-d282fc705faf
peter-humber,ピーター・ハンバー,Peter Humber,英国,,,,,記憶,
a-t-lawton,A.T.・ロートン,A.T. Lawton,英国,,,,,記憶,1818a677-754f-4667-9f99-832be6e497dc
bob-mccurry,ボブ・マッカリー,Bob McCurry,,,,,,記憶,
harris-healey,ハリス・ヒーリー,Harris Healey,,,,,,記憶,
carlos-rocamora,カルロス・ロカモラ,Carlos Rocamora,スペイン,,,,,記憶,eef37676-7c89-4108-a81e-b59eab546927
f-cufi,F・クフィ,F. Cufi,,,,,,記憶,072ba2a7-1248-4f19-982e-a50d7848c0eb
gilbert-argo,ジルベール・アルゴ,Gilbert Argo,スイス,,,,,記憶,f4d1b762-3265-4f35-9fec-9d6135f18e5f
albergian-louwes,アルベルギアン・ラウエス,Albergian Louwes,オランダ,,,,,記憶,ba46bc8a-d579-407d-8611-3bd567253df6
werner-bergold,ヴェルナー・ベルゴルト,Werner Bergold,オーストリア,,,,,記憶,58a326f4-afff-4581-a01a-79e23314949f
j-obrien,J・オブライエン,J. O'Brien,英国,,,,,記憶,10700740-78e0-4816-b0d2-6f0ccff593a6
jack-linah,ジャック・ライナ,Jack Linah,スウェーデン,,,,,記憶,37484288-5d60-4e16-a321-18559e70e140
ake-dahli,オーケ・ダーリ,Ake Dahli,スウェーデン,,,,,記憶,
phil-obrien,フィル・オブライエン,Phil O'Brien,豪州,,,,,記憶,
franco-trabalzini,フランコ・トラバルツィーニ,Franco Trabalzini,イタリア,,,,,記憶,e05916ce-38d5-4cf1-854e-dc5f5680092c
ross-hannan,ロス・ハナン,Ross Hannan,豪州,,,,,記憶,daf725ee-ec80-4d7d-b271-ddcfe7b68d7c
john-ringwood,ジョン・リングウッド,John Ringwood,英国,,,,,記憶,7bd9eae8-7196-4e4c-a0cf-69594a96bfc0
dick-pipes,ディック・パイプス,Dick Pipes,英国,,,,,記憶,0e6d7f3a-2f3e-43bb-ac01-6705c08ef122
enrique-escuder,エンリケ・エスクデル,Enrique Escuder,スペイン,,,,,記憶,ce522329-7366-4474-a45f-c5c61830dee8
bruno-veigel,ブルーノ・ファイゲル,Bruno Veigel,スイス,,,,,記憶,5e7b1b3b-7a40-4205-a5ae-1a9c6a8d5db7
pertti-leinonen,ペルッティ・レイノネン,Pertti Leinonen,フィンランド,,,,,記憶,70a1e47a-b089-4b9c-8f91-747a3c0759eb
john-shacklady,ジョン・シャックレディ,John Shacklady,英国,,,,,記憶,78e703e5-a350-452d-b524-952591c618ba
charlie-garner,チャーリー・ガーナー,Charlie Garner,英国,,,,,記憶,46ff2dbe-a6d1-4402-9487-decdbe79c2e2
bernard-mahler,ベルナール・マーラー,Bernard Mahler,ドイツ,,,,,記憶,8572d434-de6d-4fd7-bb25-316ae3650890
m-hatherill,M・ハザリル,M. Hatherill,,,,,,記憶,e60706fd-951d-46f6-938f-de67ffd5bca8
r-a-graham,R.A.・グラハム,R.A. Graham,,,,,,記憶,de1110ae-4b4c-4ed5-a8c1-bcd698f2d479
i-sauter,I・ザウター,I. Sauter,,,,,,記憶,a4ede47b-2901-46a5-8c3b-0fad748578f0
j-stefe,J・シュテーフェ,J. Stefe,,,,,,記憶,684a1a12-6123-48ff-b16b-6f02dcb56d56
jacques-roca,ジャック・ロカ,Jacques Roca,フランス,,,,,記憶,e4a63d0a-cad4-4c2a-b390-5a4e4a2c049e
c-dubols,C・デュボワ,C. Dubols,,,,,,記憶,f9bbc3d1-f9d9-4398-aa66-27d26724ebf6
frank-whiteway,フランク・ホワイトウェイ,Frank Whiteway,英国,,,,,記憶,fb48ebc4-f205-4c14-b549-6ad470f06606
steve-aspin,スティーヴ・アスピン,Steve Aspin,,,,,,記憶,b8e32971-ae22-492a-86d8-b9c1c64000a8
l-lawlor,L・ローラー,L. Lawlor,,,,,,記憶,2e4a8317-f570-4d44-9992-9bdbb14fe1d3
fred-redfern,フレッド・レッドファーン,Fred Redfern,,,,,,記憶,ca062ff3-e6da-4cb0-9ea3-88ac113ce0ce
a-lawn,A・ローン,A. Lawn,,,,,,記憶,8538b4d6-af94-4070-8fae-c6231ae6006a
j-d-lawley,J.D.・ローリー,J.D. Lawley,,,,,,記憶,fb8919ca-b89e-477c-8122-bc894f984da1
gary-dickinson,ゲイリー・ディキンソン,Gary Dickinson,英国,,,,,記憶,4142485f-0914-4772-a59a-9ac53e430d92
g-a-reeve,G.A.・リーヴ,G.A. Reeve,英国,,,,,記憶,ccc2f281-f798-4541-aa01-e81c9f9d47cc
s-a-s-rensen,S.A.・ソーレンセン,S.A. Sørensen,デンマーク,,,,,記憶,2a43a480-04e0-4c8c-abca-b45fe9275202
douglas-beasley,ダグラス・ビーズリー,Douglas Beasley,英国,,,,,記憶,3eb5d81d-19de-4349-842f-ed9cd78ae329
renato-magi,レナート・マージ,Renato Magi,イタリア,,,,,記憶,9e1e21ce-4b56-478f-b6e5-817519c6a880
celeste-cavaciuti,チェレステ・カヴァチューティ,Celeste Cavaciuti,イタリア,,,,,記憶,ac92c3af-468e-4056-868c-8050258d280a
a-burton,A・バートン,A. Burton,英国,,,,,記憶,617867f2-c3ee-40a3-99df-addb94f9f735
sante-geminiani,サンテ・ジェミニアーニ,Sante Geminiani,イタリア,,,,,記憶,eab5cf71-0150-4de5-8b86-261e5997233b
tommy-mcewan,トミー・マキューアン,Tommy Mcewan,英国,,,,,記憶,4eb65587-9dbb-4326-8bd9-93a8eaded249
a-parry,A・パリー,A. Parry,英国,,,,,記憶,56c1bac7-fc0e-42b6-841b-488450249cc5
phillip-mccallen,フィリップ・マッカレン,Phillip Mccallen,英国,,,,,記憶,eeafb7b3-e861-4678-b2bd-f0ef04056b3c
